[2017-07-01 19:10:15] Background update loop checking for update. . .
[2017-07-01 19:10:16] Download skipped by HTTP 304 Not Modified
[2017-07-01 19:10:16] Nothing to do
[2017-07-01 19:15:46] Background update loop checking for update. . .
[2017-07-01 19:15:49] Download skipped by HTTP 304 Not Modified
[2017-07-01 19:15:49] Nothing to do
[2017-07-01 19:22:01] Background update loop checking for update. . .
[2017-07-01 19:22:02] Download skipped by HTTP 304 Not Modified
[2017-07-01 19:22:02] Nothing to do
[2017-07-01 21:04:29] Background update loop checking for update. . .
[2017-07-01 21:04:31] Download skipped by HTTP 304 Not Modified
[2017-07-01 21:04:31] Nothing to do
[2017-07-01 21:10:24] Background update loop checking for update. . .
[2017-07-01 21:10:26] Download skipped by HTTP 304 Not Modified
[2017-07-01 21:10:26] Nothing to do
[2017-07-01 22:31:11] Background update loop checking for update. . .
[2017-07-01 22:31:14] Download skipped by HTTP 304 Not Modified
[2017-07-01 22:31:14] Nothing to do
[2017-07-01 22:37:17] Background update loop checking for update. . .
[2017-07-01 22:37:19] Download skipped by HTTP 304 Not Modified
[2017-07-01 22:37:19] Nothing to do
[2017-07-01 22:43:05] Background update loop checking for update. . .
[2017-07-01 22:43:06] Download skipped by HTTP 304 Not Modified
[2017-07-01 22:43:06] Nothing to do
[2017-07-01 22:49:10] Background update loop checking for update. . .
[2017-07-01 22:49:11] Download skipped by HTTP 304 Not Modified
[2017-07-01 22:49:11] Nothing to do
[2017-07-01 23:54:32] Background update loop checking for update. . .
[2017-07-02 10:05:17] Download failed: http error 0 (client-download.steampowered.com/client/steam_client_osx)
[2017-07-02 10:05:17] Download failed: http error 0 (media.steampowered.com/client/steam_client_osx)
[2017-07-02 10:05:17] failed to load manifest from buffer.
[2017-07-02 10:05:17] Failed to load manifest
[2017-07-02 10:05:17] Error: Download failed: http error 0
[2017-07-02 10:05:25] Background update loop checking for update. . .
[2017-07-02 10:05:31] Download skipped by HTTP 304 Not Modified
[2017-07-02 10:05:31] Nothing to do
[2017-07-02 21:01:14] Background update loop checking for update. . .
[2017-07-04 14:06:11] Shutdown
[2017-07-04 14:06:11] Error: Download failed: http error 0


[2017-07-04 14:06:36] Startup - updater built Aug 22 2016 17:36:46


[2017-07-04 14:06:36] Startup - updater built Jun  7 2017 21:34:51
[2017-07-04 14:06:37] Verifying installation...
[2017-07-04 14:06:37] Verification complete
[2017-07-04 14:06:39] Background update loop checking for update. . .
[2017-07-04 14:06:39] Checking for available updates...
[2017-07-04 14:06:44] Download skipped: /client/steam_client_osx version 1496897923, installed version 1496897923
[2017-07-04 14:06:44] Nothing to do
[2017-07-04 14:36:28] Background update loop checking for update. . .
[2017-07-04 14:36:49] Download skipped by HTTP 304 Not Modified
[2017-07-04 14:36:49] Nothing to do
[2017-07-04 15:47:45] Background update loop checking for update. . .
[2017-07-04 15:47:47] Download skipped by HTTP 304 Not Modified
[2017-07-04 15:47:47] Nothing to do
[2017-07-04 16:48:30] Background update loop checking for update. . .
[2017-07-04 16:48:39] Download skipped by HTTP 304 Not Modified
[2017-07-04 16:48:39] Nothing to do
[2017-07-04 20:26:54] Background update loop checking for update. . .
[2017-07-04 20:26:55] Download skipped by HTTP 304 Not Modified
[2017-07-04 20:26:55] Nothing to do
[2017-07-04 20:50:17] Background update loop checking for update. . .
[2017-07-04 20:50:18] Download skipped by HTTP 304 Not Modified
[2017-07-04 20:50:18] Nothing to do
[2017-07-04 21:38:47] Background update loop checking for update. . .
[2017-07-04 21:38:56] Download skipped by HTTP 304 Not Modified
[2017-07-04 21:38:56] Nothing to do
[2017-07-04 21:40:31] Background update loop checking for update. . .
[2017-07-04 21:40:32] Download skipped by HTTP 304 Not Modified
[2017-07-04 21:40:32] Nothing to do
[2017-07-05 00:52:37] Background update loop checking for update. . .
[2017-07-05 00:52:39] Download skipped by HTTP 304 Not Modified
[2017-07-05 00:52:39] Nothing to do
[2017-07-05 16:36:05] Background update loop checking for update. . .
[2017-07-05 16:36:06] Download skipped by HTTP 304 Not Modified
[2017-07-05 16:36:06] Nothing to do
[2017-07-05 17:00:40] Shutdown


[2017-07-05 17:01:00] Startup - updater built Aug 22 2016 17:36:46


[2017-07-05 17:01:00] Startup - updater built Jun  7 2017 21:34:51
[2017-07-05 17:01:01] Verifying installation...
[2017-07-05 17:01:01] Verification complete
[2017-07-05 17:01:04] Background update loop checking for update. . .
[2017-07-05 17:01:04] Checking for available updates...
[2017-07-05 17:01:08] Download skipped: /client/steam_client_osx version 1496897923, installed version 1496897923
[2017-07-05 17:01:08] Nothing to do
[2017-07-05 17:34:20] Background update loop checking for update. . .
[2017-07-05 17:34:24] Download skipped by HTTP 304 Not Modified
[2017-07-05 17:34:24] Nothing to do
[2017-07-05 17:40:12] Background update loop checking for update. . .
[2017-07-05 17:40:14] Download skipped by HTTP 304 Not Modified
[2017-07-05 17:40:14] Nothing to do
[2017-07-05 17:47:12] Background update loop checking for update. . .
[2017-07-05 17:47:16] Download skipped by HTTP 304 Not Modified
[2017-07-05 17:47:16] Nothing to do
[2017-07-05 18:04:36] Background update loop checking for update. . .
[2017-07-05 18:04:40] Download skipped by HTTP 304 Not Modified
[2017-07-05 18:04:40] Nothing to do
[2017-07-05 18:10:30] Background update loop checking for update. . .
[2017-07-05 18:10:32] Download skipped by HTTP 304 Not Modified
[2017-07-05 18:10:32] Nothing to do
[2017-07-05 18:30:10] Background update loop checking for update. . .
[2017-07-05 22:21:24] Download failed: http error 0 (client-download.steampowered.com/client/steam_client_osx)
[2017-07-05 22:21:25] Download skipped by HTTP 304 Not Modified
[2017-07-05 22:21:25] Nothing to do
[2017-07-06 00:54:39] Background update loop checking for update. . .
[2017-07-06 00:54:53] Download skipped by HTTP 304 Not Modified
[2017-07-06 00:54:53] Nothing to do
[2017-07-06 01:43:26] Background update loop checking for update. . .
[2017-07-06 01:43:34] Download skipped by HTTP 304 Not Modified
[2017-07-06 01:43:34] Nothing to do
[2017-07-06 02:36:03] Background update loop checking for update. . .
[2017-07-06 02:36:03] Download skipped by HTTP 304 Not Modified
[2017-07-06 02:36:03] Nothing to do
[2017-07-06 02:36:32] Shutdown


[2017-07-06 09:51:57] Startup - updater built Aug 22 2016 17:36:46


[2017-07-06 09:51:57] Startup - updater built Jun  7 2017 21:34:51
[2017-07-06 09:51:58] Verifying installation...
[2017-07-06 09:51:58] Verification complete
[2017-07-06 09:52:03] Background update loop checking for update. . .
[2017-07-06 09:52:03] Checking for available updates...
[2017-07-06 09:52:06] Download skipped: /client/steam_client_osx version 1496897923, installed version 1496897923
[2017-07-06 09:52:06] Nothing to do
[2017-07-06 10:18:26] Background update loop checking for update. . .
[2017-07-06 10:18:27] Download skipped by HTTP 304 Not Modified
[2017-07-06 10:18:27] Nothing to do
[2017-07-06 10:27:00] Background update loop checking for update. . .
[2017-07-06 10:27:01] Download skipped by HTTP 304 Not Modified
[2017-07-06 10:27:01] Nothing to do
[2017-07-06 10:39:32] Background update loop checking for update. . .
[2017-07-06 10:39:53] Download skipped by HTTP 304 Not Modified
[2017-07-06 10:39:53] Nothing to do
[2017-07-06 10:43:06] Background update loop checking for update. . .
[2017-07-06 10:43:07] Download skipped by HTTP 304 Not Modified
[2017-07-06 10:43:07] Nothing to do
[2017-07-06 10:54:45] Background update loop checking for update. . .
[2017-07-06 10:54:46] Download skipped by HTTP 304 Not Modified
[2017-07-06 10:54:46] Nothing to do
[2017-07-06 11:00:49] Background update loop checking for update. . .
[2017-07-06 11:00:50] Download skipped by HTTP 304 Not Modified
[2017-07-06 11:00:50] Nothing to do
[2017-07-06 11:14:21] Background update loop checking for update. . .
[2017-07-06 11:14:22] Download skipped by HTTP 304 Not Modified
[2017-07-06 11:14:22] Nothing to do
[2017-07-06 11:20:23] Background update loop checking for update. . .
[2017-07-06 11:20:24] Download skipped by HTTP 304 Not Modified
[2017-07-06 11:20:24] Nothing to do
[2017-07-06 12:30:09] Background update loop checking for update. . .
[2017-07-06 12:30:10] Download skipped by HTTP 304 Not Modified
[2017-07-06 12:30:10] Nothing to do
[2017-07-06 12:42:50] Background update loop checking for update. . .
[2017-07-06 12:42:53] Download skipped by HTTP 304 Not Modified
[2017-07-06 12:42:53] Nothing to do
[2017-07-06 12:54:31] Background update loop checking for update. . .
[2017-07-06 12:54:32] Download skipped by HTTP 304 Not Modified
[2017-07-06 12:54:32] Nothing to do
[2017-07-06 12:58:30] Background update loop checking for update. . .
[2017-07-06 12:58:33] Download skipped by HTTP 304 Not Modified
[2017-07-06 12:58:33] Nothing to do
[2017-07-06 12:59:32] Background update loop checking for update. . .
[2017-07-06 20:58:28] Shutdown
[2017-07-06 20:58:28] Error: Download failed: http error 0


[2017-07-06 21:01:22] Startup - updater built Aug 22 2016 17:36:46


[2017-07-06 21:01:26] Startup - updater built Jun  7 2017 21:34:51
[2017-07-06 21:01:27] Verifying installation...
[2017-07-06 21:01:28] Verification complete
[2017-07-06 21:01:48] Shutdown


[2017-07-06 21:21:05] Startup - updater built Aug 22 2016 17:36:46


[2017-07-06 21:21:06] Startup - updater built Jun  7 2017 21:34:51
[2017-07-06 21:21:06] Verifying installation...
[2017-07-06 21:21:06] Verification complete
[2017-07-06 21:21:09] Background update loop checking for update. . .
[2017-07-06 21:21:09] Checking for available updates...
[2017-07-06 21:21:12] Download skipped: /client/steam_client_osx version 1496897923, installed version 1496897923
[2017-07-06 21:21:12] Nothing to do
[2017-07-06 22:30:41] Background update loop checking for update. . .
[2017-07-06 22:30:50] Download skipped by HTTP 304 Not Modified
[2017-07-06 22:30:50] Nothing to do
[2017-07-07 00:23:01] Background update loop checking for update. . .
[2017-07-07 00:23:01] Download skipped by HTTP 304 Not Modified
[2017-07-07 00:23:01] Nothing to do
[2017-07-07 02:23:06] Background update loop checking for update. . .
[2017-07-07 02:23:07] Download skipped by HTTP 304 Not Modified
[2017-07-07 02:23:07] Nothing to do
[2017-07-07 03:23:05] Background update loop checking for update. . .
[2017-07-07 03:23:06] Download skipped by HTTP 304 Not Modified
[2017-07-07 03:23:06] Nothing to do
[2017-07-07 05:23:05] Background update loop checking for update. . .
[2017-07-07 05:23:06] Download skipped by HTTP 304 Not Modified
[2017-07-07 05:23:06] Nothing to do
[2017-07-07 06:23:07] Background update loop checking for update. . .
[2017-07-07 06:23:08] Download skipped by HTTP 304 Not Modified
[2017-07-07 06:23:08] Nothing to do
[2017-07-07 07:37:18] Background update loop checking for update. . .
[2017-07-07 07:37:18] Download skipped by HTTP 304 Not Modified
[2017-07-07 07:37:18] Nothing to do
[2017-07-07 10:51:55] Background update loop checking for update. . .
[2017-07-07 10:51:56] Download skipped by HTTP 304 Not Modified
[2017-07-07 10:51:56] Nothing to do
[2017-07-07 11:21:10] Background update loop checking for update. . .
[2017-07-07 11:21:11] Download skipped by HTTP 304 Not Modified
[2017-07-07 11:21:11] Nothing to do
[2017-07-07 11:21:37] Background update loop checking for update. . .
[2017-07-07 11:21:37] Download skipped by HTTP 304 Not Modified
[2017-07-07 11:21:37] Nothing to do
[2017-07-07 11:29:43] Background update loop checking for update. . .
[2017-07-07 11:29:44] Download skipped by HTTP 304 Not Modified
[2017-07-07 11:29:44] Nothing to do
[2017-07-07 11:55:32] Background update loop checking for update. . .
[2017-07-07 11:55:45] Download skipped by HTTP 304 Not Modified
[2017-07-07 11:55:45] Nothing to do
[2017-07-07 12:00:35] Background update loop checking for update. . .
[2017-07-07 12:00:49] Download skipped by HTTP 304 Not Modified
[2017-07-07 12:00:49] Nothing to do
[2017-07-07 12:39:21] Background update loop checking for update. . .
[2017-07-07 12:39:30] Download skipped by HTTP 304 Not Modified
[2017-07-07 12:39:30] Nothing to do
[2017-07-07 14:05:10] Background update loop checking for update. . .
[2017-07-07 14:05:11] Download skipped by HTTP 304 Not Modified
[2017-07-07 14:05:11] Nothing to do
[2017-07-07 16:37:18] Background update loop checking for update. . .
[2017-07-07 16:37:22] Download skipped by HTTP 304 Not Modified
[2017-07-07 16:37:22] Nothing to do
[2017-07-07 17:37:20] Background update loop checking for update. . .
[2017-07-07 17:37:20] Download failed: http error 0 (client-download.steampowered.com/client/steam_client_osx)
[2017-07-07 17:37:22] Download skipped by HTTP 304 Not Modified
[2017-07-07 17:37:22] Nothing to do
[2017-07-07 18:02:24] Background update loop checking for update. . .
[2017-07-12 17:15:44] Shutdown
[2017-07-12 17:15:44] Error: Download failed: http error 0


[2017-07-12 22:27:25] Startup - updater built Aug 22 2016 17:36:46


[2017-07-12 22:27:26] Startup - updater built Jun  7 2017 21:34:51
[2017-07-12 22:27:26] Verifying installation...
[2017-07-12 22:27:27] Verification complete
[2017-07-12 22:27:31] Background update loop checking for update. . .
[2017-07-12 22:27:31] Checking for available updates...
[2017-07-12 22:27:37] Package file tenfoot_all.zip.vz.78cadf5ba306504f7f4325ec9aca163ecc7ee04a_2313572 missing or incorrect size
[2017-07-12 22:27:37] Package file strings_en_all.zip.vz.47af0aed86cd4a63793ad2ab767103da93817470_86870 missing or incorrect size
[2017-07-12 22:27:37] Package file strings_all.zip.vz.772f4212f8110cda85837f82175a4a5e44459006_2226707 missing or incorrect size
[2017-07-12 22:27:37] Package file public_all.zip.vz.a07116bf87f6d50aa0a88e069d5b557073ab03cf_756394 missing or incorrect size
[2017-07-12 22:27:37] Package file bins_osx.zip.vz.2a5a4e8814dc9730dad5faa4ee6d7769644f354d_20530587 missing or incorrect size
[2017-07-12 22:27:37] Package file bins_client_osx.zip.vz.53e0f3dd566e794e20826f088409bf10563994a4_10194529 missing or incorrect size
[2017-07-12 22:27:37] Package file bins_misc_osx.zip.vz.be9d07d7c9af2244f6c50f277c22d6d3cc190a47_372647 missing or incorrect size
[2017-07-12 22:27:37] Package file webhelpers_osx_macos109.zip.vz.70dd1c29c7b426532eaa4079984985fb23e2a45b_1934733 missing or incorrect size
[2017-07-12 22:27:37] Package file webkit_osx_macos109.zip.vz.366929e950b9bddc92b548cabb373385e9c1517d_42680566 missing or incorrect size
[2017-07-12 22:27:37] Package file steam_osx.zip.vz.6277dcfeae91fab3f577e005e7d80d4206b4b653_1172885 missing or incorrect size
[2017-07-12 22:27:37] Downloading update (0 of 80,341 KB)...
[2017-07-12 22:27:37] Downloading update (1,734 of 80,341 KB)...
[2017-07-12 22:27:37] Downloading update (4,167 of 80,341 KB)...
[2017-07-12 22:27:37] Downloading update (5,514 of 80,341 KB)...
[2017-07-12 22:27:38] Downloading update (8,770 of 80,341 KB)...
[2017-07-12 22:27:38] Downloading update (12,076 of 80,341 KB)...
[2017-07-12 22:27:38] Downloading update (14,660 of 80,341 KB)...
[2017-07-12 22:27:38] Downloading update (18,060 of 80,341 KB)...
[2017-07-12 22:27:39] Downloading update (21,616 of 80,341 KB)...
[2017-07-12 22:27:39] Downloading update (24,305 of 80,341 KB)...
[2017-07-12 22:27:39] Downloading update (27,688 of 80,341 KB)...
[2017-07-12 22:27:39] Downloading update (31,178 of 80,341 KB)...
[2017-07-12 22:27:40] Downloading update (33,796 of 80,341 KB)...
[2017-07-12 22:27:40] Downloading update (37,662 of 80,341 KB)...
[2017-07-12 22:27:40] Downloading update (40,547 of 80,341 KB)...
[2017-07-12 22:27:41] Downloading update (42,318 of 80,341 KB)...
[2017-07-12 22:27:41] Downloading update (44,714 of 80,341 KB)...
[2017-07-12 22:27:41] Downloading update (47,101 of 80,341 KB)...
[2017-07-12 22:27:41] Downloading update (48,886 of 80,341 KB)...
[2017-07-12 22:27:42] Downloading update (51,274 of 80,341 KB)...
[2017-07-12 22:27:42] Downloading update (52,919 of 80,341 KB)...
[2017-07-12 22:27:42] Downloading update (53,813 of 80,341 KB)...
[2017-07-12 22:27:42] Downloading update (54,183 of 80,341 KB)...
[2017-07-12 22:27:43] Downloading update (55,089 of 80,341 KB)...
[2017-07-12 22:27:43] Downloading update (55,752 of 80,341 KB)...
[2017-07-12 22:27:43] Downloading update (56,493 of 80,341 KB)...
[2017-07-12 22:27:44] Downloading update (57,260 of 80,341 KB)...
[2017-07-12 22:27:44] Downloading update (57,643 of 80,341 KB)...
[2017-07-12 22:27:44] Downloading update (58,178 of 80,341 KB)...
[2017-07-12 22:27:44] Downloading update (58,780 of 80,341 KB)...
[2017-07-12 22:27:45] Downloading update (59,259 of 80,341 KB)...
[2017-07-12 22:27:45] Downloading update (59,829 of 80,341 KB)...
[2017-07-12 22:27:45] Downloading update (60,154 of 80,341 KB)...
[2017-07-12 22:27:45] Downloading update (60,710 of 80,341 KB)...
[2017-07-12 22:27:46] Downloading update (61,307 of 80,341 KB)...
[2017-07-12 22:27:46] Downloading update (62,512 of 80,341 KB)...
[2017-07-12 22:27:46] Downloading update (63,717 of 80,341 KB)...
[2017-07-12 22:27:46] Downloading update (64,591 of 80,341 KB)...
[2017-07-12 22:27:47] Downloading update (65,788 of 80,341 KB)...
[2017-07-12 22:27:47] Downloading update (66,970 of 80,341 KB)...
[2017-07-12 22:27:47] Downloading update (68,108 of 80,341 KB)...
[2017-07-12 22:27:47] Downloading update (69,293 of 80,341 KB)...
[2017-07-12 22:27:48] Downloading update (70,174 of 80,341 KB)...
[2017-07-12 22:27:48] Downloading update (71,374 of 80,341 KB)...
[2017-07-12 22:27:48] Downloading update (72,565 of 80,341 KB)...
[2017-07-12 22:27:48] Downloading update (73,469 of 80,341 KB)...
[2017-07-12 22:27:49] Downloading update (74,651 of 80,341 KB)...
[2017-07-12 22:27:49] Downloading update (75,847 of 80,341 KB)...
[2017-07-12 22:27:49] Downloading update (77,052 of 80,341 KB)...
[2017-07-12 22:27:49] Downloading update (77,944 of 80,341 KB)...
[2017-07-12 22:27:50] Downloading update (79,115 of 80,341 KB)...
[2017-07-12 22:27:50] Downloading update (80,313 of 80,341 KB)...
[2017-07-12 22:27:50] Downloading update (80,341 of 80,341 KB)...
[2017-07-12 22:27:50] Download complete.
[2017-07-12 22:32:36] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-12 23:18:25] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-12 23:48:48] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-13 01:14:23] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-13 01:47:52] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-13 08:27:20] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-13 08:59:20] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-13 09:29:32] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-13 09:59:33] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-13 10:16:22] Shutdown


[2017-07-13 18:30:21] Startup - updater built Aug 22 2016 17:36:46


[2017-07-13 18:30:22] Startup - updater built Jun  7 2017 21:34:51
[2017-07-13 18:30:22] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-13 18:30:22] Found pending update
[2017-07-13 18:30:22] Installing update...
[2017-07-13 18:30:22] Extracting package...
[2017-07-13 18:30:37] Installing update...
[2017-07-13 18:30:38] Cleaning up...
[2017-07-13 18:30:38] Update complete, launching Steam...
[2017-07-13 18:30:39] Shutdown


[2017-07-13 18:30:40] Startup - updater built Aug 22 2016 17:36:46


[2017-07-13 18:30:40] Startup - updater built Jul 11 2017 17:39:10
[2017-07-13 18:30:41] Verifying installation...
[2017-07-13 18:30:41] Verification complete
[2017-07-13 18:30:45] Background update loop checking for update. . .
[2017-07-13 18:30:45] Checking for available updates...
[2017-07-13 18:30:51] Download skipped: /client/steam_client_osx version 1499823214, installed version 1499823214
[2017-07-13 18:30:51] Nothing to do
[2017-07-13 20:46:53] Background update loop checking for update. . .
[2017-07-13 20:47:13] Download skipped by HTTP 304 Not Modified
[2017-07-13 20:47:13] Nothing to do
[2017-07-13 21:19:15] Shutdown


[2017-07-14 20:56:30] Startup - updater built Aug 22 2016 17:36:46


[2017-07-14 20:56:30] Startup - updater built Jul 11 2017 17:39:10
[2017-07-14 20:56:30] Verifying installation...
[2017-07-14 20:56:31] Verification complete
[2017-07-14 20:56:37] Background update loop checking for update. . .
[2017-07-14 20:56:37] Checking for available updates...
[2017-07-14 20:56:43] Package file strings_en_all.zip.vz.30fbab35d0753d3133e7acb3298ed4f24358bd83_86822 missing or incorrect size
[2017-07-14 20:56:43] Package file strings_all.zip.vz.be27ce42a0d5b86bb6a4a18419b93c10fc612049_2228859 missing or incorrect size
[2017-07-14 20:56:43] Package file bins_osx.zip.vz.3f13d7bceb7562ec27bb09b7a5f8cd4ec0411344_20520923 missing or incorrect size
[2017-07-14 20:56:43] Package file bins_client_osx.zip.vz.017b0535a2f3e840d6be103ede920cf4e8119b3c_10197960 missing or incorrect size
[2017-07-14 20:56:43] Package file webhelpers_osx_macos109.zip.vz.cf531e982e2e31f82cdae05bc6fa67272d5f1fa7_1935852 missing or incorrect size
[2017-07-14 20:56:43] Package file steam_osx.zip.vz.f66355e078c5778d7c1521dd9447b3ce4fd35854_1172647 missing or incorrect size
[2017-07-14 20:56:43] Downloading update (0 of 35,295 KB)...
[2017-07-14 20:56:44] Downloading update (1,205 of 35,295 KB)...
[2017-07-14 20:56:44] Downloading update (5,967 of 35,295 KB)...
[2017-07-14 20:56:44] Downloading update (9,659 of 35,295 KB)...
[2017-07-14 20:56:44] Downloading update (14,566 of 35,295 KB)...
[2017-07-14 20:56:45] Downloading update (18,085 of 35,295 KB)...
[2017-07-14 20:56:45] Downloading update (20,863 of 35,295 KB)...
[2017-07-14 20:56:45] Downloading update (23,559 of 35,295 KB)...
[2017-07-14 20:56:46] Downloading update (25,763 of 35,295 KB)...
[2017-07-14 20:56:46] Downloading update (26,691 of 35,295 KB)...
[2017-07-14 20:56:46] Downloading update (28,578 of 35,295 KB)...
[2017-07-14 20:56:46] Downloading update (30,192 of 35,295 KB)...
[2017-07-14 20:56:47] Downloading update (31,096 of 35,295 KB)...
[2017-07-14 20:56:47] Downloading update (31,999 of 35,295 KB)...
[2017-07-14 20:56:47] Downloading update (34,187 of 35,295 KB)...
[2017-07-14 20:56:47] Downloading update (35,274 of 35,295 KB)...
[2017-07-14 20:56:48] Downloading update (35,295 of 35,295 KB)...
[2017-07-14 20:56:48] Download complete.
[2017-07-14 21:04:06] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-14 21:34:26] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-14 22:04:27] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-14 22:34:27] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-14 23:04:27] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-14 23:34:27] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-15 16:00:39] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-16 01:16:08] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-16 12:27:21] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-16 13:00:50] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-16 13:22:10] Shutdown


[2017-07-19 16:52:16] Startup - updater built Aug 22 2016 17:36:46


[2017-07-19 16:52:26] Startup - updater built Jul 11 2017 17:39:10
[2017-07-19 16:52:27] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-19 16:52:27] Found pending update
[2017-07-19 16:52:27] Installing update...
[2017-07-19 16:52:28] Extracting package...
[2017-07-19 16:52:47] Installing update...
[2017-07-19 16:52:48] Cleaning up...
[2017-07-19 16:52:48] Update complete, launching Steam...
[2017-07-19 16:52:48] Shutdown


[2017-07-19 16:52:50] Startup - updater built Aug 22 2016 17:36:46


[2017-07-19 16:52:50] Startup - updater built Jul 13 2017 17:43:39
[2017-07-19 16:52:50] Verifying installation...
[2017-07-19 16:52:50] Verification complete
[2017-07-19 16:52:56] Background update loop checking for update. . .
[2017-07-19 16:52:56] Checking for available updates...
[2017-07-19 19:14:02] Shutdown
[2017-07-19 19:14:02] Error: Download failed: http error 0


[2017-07-25 18:41:47] Startup - updater built Aug 22 2016 17:36:46


[2017-07-25 18:41:48] Startup - updater built Jul 13 2017 17:43:39
[2017-07-25 18:41:48] Verifying installation...
[2017-07-25 18:41:49] Verification complete
[2017-07-25 18:41:55] Background update loop checking for update. . .
[2017-07-25 18:41:55] Checking for available updates...
[2017-07-25 18:42:01] Package file bins_osx.zip.vz.79d570950ae09cdfc75ffddef5aad09627444d30_20527481 missing or incorrect size
[2017-07-25 18:42:01] Package file bins_client_osx.zip.vz.9dc9a161d33a1ae6a8ef3e7e36878b8c0916f4f3_10200163 missing or incorrect size
[2017-07-25 18:42:01] Package file webhelpers_osx_macos109.zip.vz.b727ff9b9db580d15a92167c93edae83cced4dec_1939799 missing or incorrect size
[2017-07-25 18:42:01] Package file steam_osx.zip.vz.b2b8105f097bf70f8dd8903c49d036e0a0f9ee9c_1172047 missing or incorrect size
[2017-07-25 18:42:01] Downloading update (0 of 33,046 KB)...
[2017-07-25 18:42:01] Downloading update (264 of 33,046 KB)...
[2017-07-25 18:42:02] Downloading update (2,102 of 33,046 KB)...
[2017-07-25 18:42:02] Downloading update (3,973 of 33,046 KB)...
[2017-07-25 18:42:02] Downloading update (6,105 of 33,046 KB)...
[2017-07-25 18:42:03] Downloading update (8,806 of 33,046 KB)...
[2017-07-25 18:42:03] Downloading update (11,175 of 33,046 KB)...
[2017-07-25 18:42:03] Downloading update (12,930 of 33,046 KB)...
[2017-07-25 18:42:03] Downloading update (14,112 of 33,046 KB)...
[2017-07-25 18:42:04] Downloading update (15,916 of 33,046 KB)...
[2017-07-25 18:42:04] Downloading update (17,121 of 33,046 KB)...
[2017-07-25 18:42:04] Downloading update (18,324 of 33,046 KB)...
[2017-07-25 18:42:04] Downloading update (19,529 of 33,046 KB)...
[2017-07-25 18:42:05] Downloading update (20,840 of 33,046 KB)...
[2017-07-25 18:42:05] Downloading update (22,403 of 33,046 KB)...
[2017-07-25 18:42:05] Downloading update (23,732 of 33,046 KB)...
[2017-07-25 18:42:05] Downloading update (25,023 of 33,046 KB)...
[2017-07-25 18:42:06] Downloading update (25,927 of 33,046 KB)...
